record_id,source_table,entity_text,entity_label,canonical_name,entity_id,start_char,end_char
1224,patents,B42D5/04,IPC,B42D5/04,IPC01293,43,51
1224,patents,MECHANICAL ENGINEERING,FIELD,MECHANICAL ENGINEERING,MECHANICAL_ENGINEERING,0,22
1225,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1225,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1225,patents,Dayananda Sagar College of Engineering,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1225,patents,Dr.B.T. Manjunath,INVENTOR,Dr.B.T. Manjunath,DRBT_MANJUNATH,0,17
1225,patents,Bharath N Vishwamitra,INVENTOR,Bharath N Vishwamitra,BHARATH_N_VISHWAMITRA,20,41
1225,patents,Sanketh Gombi,INVENTOR,Sanketh Gombi,SANKETH_GOMBI,44,57
1225,patents,Shreyas G,INVENTOR,Shreyas G,SHREYAS_G,60,69
1225,patents,Sumukha S Hegde,INVENTOR,Sumukha S Hegde,SUMUKHA_S_HEGDE,72,87
1225,patents,B66B9/02,IPC,B66B9/02,IPC01587,0,8
1225,patents,MECHANICAL ENGINEERING,FIELD,MECHANICAL ENGINEERING,MECHANICAL_ENGINEERING,0,22
1226,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1226,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1226,patents,Dayananda Sagar College of Engineering,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1226,patents,Dr. M. K. Venkatesh,INVENTOR,Dr. M. K. VENKATESH,DR_M_K_VENKATESH,0,19
1226,patents,Chiraag Karthic S,INVENTOR,Chiraag Karthic S,CHIRAAG_KARTHIC_S,22,39
1226,patents,Deekshith D S,INVENTOR,Deekshith D S,DEEKSHITH_D_S,42,55
1226,patents,Koushal Swamy H,INVENTOR,Koushal Swamy H,KOUSHAL_SWAMY_H,58,73
1226,patents,Roshan,INVENTOR,Roshan,ROSHAN,76,82
1226,patents,Dr. Mohan Das A N,INVENTOR,Dr. MOHAN DAS A N,DR_MOHAN_DAS_A_N,85,102
1226,patents,Dr. K.Prabhakar,INVENTOR,Dr. K.Prabhakar,DR_KPRABHAKAR,105,120
1226,patents,Nandakumar,INVENTOR,Nandakumar,NANDAKUMAR,127,137
1226,patents,Dr. Haridas Nayak,INVENTOR,Dr. Haridas Nayak,DR_HARIDAS_NAYAK,144,161
1226,patents,Nithesh Bhaskar N,INVENTOR,Nithesh Bhaskar N,NITHESH_BHASKAR_N,168,185
1226,patents,G06T5/00,IPC,G06T5/00,IPC03295,0,8
1226,patents,H04N5/21,IPC,H04N5/21,IPC04206,10,18
1226,patents,H04N9/73,IPC,H04N9/73,IPC04220,20,28
1226,patents,H05K1/14,IPC,H05K1/14,IPC04317,30,38
1226,patents,COMPUTER SCIENCE,FIELD,COMPUTER SCIENCE,COMPUTER_SCIENCE,0,16
1227,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1227,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1227,patents,Dayananda Sagar College of Engineering,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1227,patents,Mr. Rajesh S M,INVENTOR,Mr. Rajesh S M,MR_RAJESH_S_M,0,14
1227,patents,Dr. S A Vasantha Kumara,INVENTOR,Dr. S A Vasantha Kumara,DR_S_A_VASANTHA_KUMARA,17,40
1227,patents,Mr. Vinayakumar R,INVENTOR,Mr. Vinayakumar R,MR_VINAYAKUMAR_R,43,60
1227,patents,Mrs. Radha Halagani,INVENTOR,Mrs. RADHA HALAGANI,MRS_RADHA_HALAGANI,63,82
1227,patents,Mr. G K Vinay Kumar,INVENTOR,Mr. G K Vinay Kumar,MR_G_K_VINAY_KUMAR,85,104
1227,patents,Mrs. Reena Y A,INVENTOR,Mrs. Reena Y A,MRS_REENA_Y_A,107,121
1227,patents,B43L21/02,IPC,B43L21/02,IPC01304,0,9
1227,patents,MECHANICAL ENGINEERING,FIELD,MECHANICAL ENGINEERING,MECHANICAL_ENGINEERING,0,22
1228,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1228,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1228,patents,Dayananda Sagar College of Engineering,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1228,patents,Dr. Rose Bindu Joseph P,INVENTOR,Dr. Rose Bindu Joseph P,DR_ROSE_BINDU_JOSEPH_P,0,23
1228,patents,Dr. A. George Maria Selvam,INVENTOR,Dr. A. George Maria Selvam,DR_A_GEORGE_MARIA_SELVAM,26,52
1228,patents,Dr.M.Sathish Kumar,INVENTOR,Dr.M.Sathish Kumar,DRMSATHISH_KUMAR,55,73
1228,patents,G06Q50/02,IPC,G06Q50/02,IPC03271,0,9
1228,patents,G06Q10/06,IPC,G06Q10/06,IPC03236,11,20
1228,patents,G06Q10/04,IPC,G06Q10/04,IPC03234,22,31
1228,patents,G06N20/00,IPC,G06N20/00,IPC03207,33,42
1228,patents,A01B79/00,IPC,A01B79/00,IPC00002,44,53
1228,patents,COMPUTER SCIENCE,FIELD,COMPUTER SCIENCE,COMPUTER_SCIENCE,0,16
1229,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1229,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1229,patents,Dayananda Sagar College of Engineering,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1229,patents,Dr.V. R. SRINIVASAN,INVENTOR,Dr.V. R. SRINIVASAN,DRV_R_SRINIVASAN,0,19
1229,patents,R. KESHAVAMURTHY,INVENTOR,R. Keshavamurthy,R_KESHAVAMURTHY,26,42
1229,patents,RAVIKUMAR,INVENTOR,Ravikumar,RAVIKUMAR,45,54
1229,patents,NAGESH. M,INVENTOR,NAGESH. M,NAGESH_M,63,72
1229,patents,B24B55/05,IPC,B24B55/05,IPC01122,11,20
1229,patents,B24B55/06,IPC,B24B55/06,IPC01123,34,43
1229,patents,C10L5/44,IPC,C10L5/44,IPC02059,45,53
1229,patents,CHEMICAL,FIELD,CHEMICAL,CHEMICAL,0,8
1230,patents,INDIA,GPE,India,INDIA,84,89
1230,patents,India,GPE,India,INDIA,123,128
1230,patents,India,GPE,India,INDIA,629,634
1230,patents,1970,DATE,1970,,405,409
1230,patents,2022,DATE,2022,,413,417
1230,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1230,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1230,patents,Dayananda Sagar College of Engineering,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1230,patents,Dr. Geetha N K,INVENTOR,Dr. Geetha N K,DR_GEETHA_N_K,0,14
1230,patents,Dr. Ravindranath C,INVENTOR,Dr. RAVINDRANATH C,DR_RAVINDRANATH_C,17,35
1230,patents,Ms. Babyshalini M T,INVENTOR,Ms. Babyshalini M T,MS_BABYSHALINI_M_T,38,57
1230,patents,Dr. B. Vivekanandam,INVENTOR,Dr. B. Vivekanandam,DR_B_VIVEKANANDAM,60,79
1230,patents,G06Q50/06,IPC,G06Q50/06,IPC03273,0,9
1230,patents,C10L10/02,IPC,C10L10/02,IPC02056,11,20
1230,patents,G06Q10/06,IPC,G06Q10/06,IPC03236,32,41
1230,patents,A23K50/75,IPC,A23K50/75,IPC00176,43,52
1230,patents,COMPUTER SCIENCE,FIELD,COMPUTER SCIENCE,COMPUTER_SCIENCE,0,16
1231,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1231,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1231,patents,Dayananda Sagar College of Engineering,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1231,patents,Mrs.Suganthi.N,INVENTOR,Mrs.Suganthi.N,MRSSUGANTHIN,0,14
1231,patents,Dr.P.Usha,INVENTOR,Dr.P.Usha,DRPUSHA,17,26
1231,patents,G06Q50/06,IPC,G06Q50/06,IPC03273,0,9
1231,patents,H02J13/00,IPC,H02J13/00,IPC03861,11,20
1231,patents,H02J3/00,IPC,H02J3/00,IPC03862,22,30
1231,patents,H02J3/32,IPC,H02J3/32,IPC03866,32,40
1231,patents,H02J3/38,IPC,H02J3/38,IPC03867,42,50
1231,patents,ELECTRICAL,FIELD,ELECTRICAL,ELECTRICAL,0,10
1232,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1232,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1232,patents,DAYANANDA SAGAR COLLEGE OF ENGINEERING,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1232,patents,Dr. M. Balamurugan,INVENTOR,Dr. M. Balamurugan,DR_M_BALAMURUGAN,0,18
1232,patents,Dr. G.B. Arjun Kumar,INVENTOR,Dr. G.B. Arjun Kumar,DR_GB_ARJUN_KUMAR,21,41
1232,patents,Dr. N. Raghu,INVENTOR,Dr. N. Raghu,DR_N_RAGHU,44,56
1232,patents,Dr. V.N. Trupti,INVENTOR,Dr. V.N. Trupti,DR_VN_TRUPTI,59,74
1232,patents,Dr. Ravi Gatti,INVENTOR,Dr. Ravi Gatti,DR_RAVI_GATTI,77,91
1232,patents,B60K16/00,IPC,B60K16/00,IPC01321,0,9
1232,patents,B60L53/12,IPC,B60L53/12,IPC01340,11,20
1232,patents,B60L8/00,IPC,B60L8/00,IPC01366,22,30
1232,patents,G06G30/20,IPC,G06G30/20,IPC03188,32,41
1232,patents,H02J50/00,IPC,H02J50/00,IPC03870,43,52
1232,patents,H02J50/70,IPC,H02J50/70,IPC03874,54,63
1232,patents,H02J50/90,IPC,H02J50/90,IPC03875,65,74
1232,patents,H02J7/00,IPC,H02J7/00,IPC03876,76,84
1232,patents,ELECTRICAL,FIELD,ELECTRICAL,ELECTRICAL,0,10
1233,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1233,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1233,patents,Dayananda Sagar College of Engineering,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1233,patents,Haseebuddin M R,INVENTOR,Haseebuddin M R,HASEEBUDDIN_M_R,0,15
1233,patents,Bhaskar Pal,INVENTOR,Bhaskar Pal,BHASKAR_PAL,18,29
1233,patents,Mohan Das A N,INVENTOR,Mohan Das A N,MOHAN_DAS_A_N,32,45
1233,patents,Arjun S.P,INVENTOR,Arjun S.P,ARJUN_SP,48,57
1233,patents,Arman Ali,INVENTOR,Arman Ali,ARMAN_ALI,60,69
1233,patents,Bikash Kumar Lalani,INVENTOR,Bikash Kumar Lalani,BIKASH_KUMAR_LALANI,72,91
1233,patents,Rohith Pius,INVENTOR,Rohith Pius,ROHITH_PIUS,94,105
1233,patents,B05B17/06,IPC,B05B17/06,IPC01041,0,9
1233,patents,B29C65/08,IPC,B29C65/08,IPC01208,11,20
1233,patents,A61L9/12,IPC,A61L9/12,IPC00755,22,30
1233,patents,CHEMICAL,FIELD,CHEMICAL,CHEMICAL,0,8
1234,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1234,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1234,patents,Dayananda Sagar College of Engineering,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1234,patents,Priya,INVENTOR,Priya,PRIYA,3,8
1234,patents,Mr Shubham Kumar,INVENTOR,Mr Shubham Kumar,MR_SHUBHAM_KUMAR,21,37
1234,patents,G06Q10/06,IPC,G06Q10/06,IPC03236,0,9
1234,patents,G09B19/00,IPC,G09B19/00,IPC03426,11,20
1234,patents,A63B24/00,IPC,A63B24/00,IPC00887,22,31
1234,patents,A63B71/06,IPC,A63B71/06,IPC00895,33,42
1234,patents,G09B7/02,IPC,G09B7/02,IPC03452,44,52
1234,patents,COMPUTER SCIENCE,FIELD,COMPUTER SCIENCE,COMPUTER_SCIENCE,0,16
1235,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1235,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1235,patents,"Dr.Rose Bindu Joseph, Dayananda Sagar College of Engineering",APPLICANT,"Dr.Rose Bindu Joseph, Dayananda Sagar College of Engineering",DRROSE_BINDU_JOSEPH_DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,60
1235,patents,"Dr.A.George Maria Selvam, Sacred Heart College (Autonomous)",APPLICANT,"Dr.A.George Maria Selvam, Sacred Heart College (Autonomous)",DRAGEORGE_MARIA_SELVAM_SACRED_HEART_COLLEGE_AUTONOMOUS,63,122
1235,patents,"Dr.D.Vignesh, CMR University (Lake Side Campus)",INVENTOR,"Dr.D.Vignesh, CMR University (Lake Side Campus)",DRDVIGNESH_CMR_UNIVERSITY_LAKE_SIDE_CAMPUS,0,47
1235,patents,"Mr.G.Govindaraj, CMR University (Lake Side Campus)",INVENTOR,"Mr.G.Govindaraj, CMR University (Lake Side Campus)",MRGGOVINDARAJ_CMR_UNIVERSITY_LAKE_SIDE_CAMPUS,50,100
1235,patents,"Dr.M.Angeline Kavitha, Voorhees College",INVENTOR,"Dr.M.Angeline Kavitha, Voorhees College",DRMANGELINE_KAVITHA_VOORHEES_COLLEGE,103,142
1235,patents,"Dr. Meram Munrathnam, Rajiv Gandhi University of Knowledge Technologies",INVENTOR,"Dr. Meram Munrathnam, Rajiv Gandhi University of Knowledge Technologies",DR_MERAM_MUNRATHNAM_RAJIV_GANDHI_UNIVERSITY_OF_KNOWLEDGE_TECHNOLOGIES,145,216
1235,patents,G06N20/00,IPC,G06N20/00,IPC03207,11,20
1235,patents,G16H40/63,IPC,G16H40/63,IPC03546,33,42
1235,patents,A61B5/00,IPC,A61B5/00,IPC00368,44,52
1235,patents,BIO-MEDICAL ENGINEERING,FIELD,BIO-MEDICAL ENGINEERING,BIOMEDICAL_ENGINEERING,0,23
1236,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1236,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1236,patents,Dayananda Sagar College of Engineering,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1236,patents,Dr. B.T.MANJUNATH,INVENTOR,Dr. B.T.MANJUNATH,DR_BTMANJUNATH,0,17
1236,patents,S KARTHIK,INVENTOR,S Karthik,S_KARTHIK,20,29
1236,patents,VANDANA N,INVENTOR,VANDANA N,VANDANA_N,32,41
1236,patents,NARASIMHA MURTHY V,INVENTOR,NARASIMHA MURTHY V,NARASIMHA_MURTHY_V,44,62
1236,patents,SRIVATHSA S N,INVENTOR,SRIVATHSA S N,SRIVATHSA_S_N,65,78
1236,patents,UMASHANKAR A N REDDY,INVENTOR,Umashankar A N Reddy,UMASHANKAR_A_N_REDDY,81,101
1236,patents,B60R25/04,IPC,B60R25/04,IPC01393,0,9
1236,patents,B60R25/25,IPC,B60R25/25,IPC01396,11,20
1236,patents,G07C9/25,IPC,G07C9/25,IPC03353,22,30
1236,patents,G08G1/017,IPC,G08G1/017,IPC03404,32,41
1236,patents,F02D41/00,IPC,F02D41/00,IPC02405,43,52
1236,patents,MECHANICAL ENGINEERING,FIELD,MECHANICAL ENGINEERING,MECHANICAL_ENGINEERING,0,22
1237,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1237,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1237,patents,Dayananda Sagar College of Engineering,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1237,patents,Dr Rajeshwari J,INVENTOR,Dr Rajeshwari J,DR_RAJESHWARI_J,0,15
1237,patents,Shalini K B,INVENTOR,Shalini K B,SHALINI_K_B,22,33
1237,patents,Dr. Shanker J,INVENTOR,Dr. Shanker J,DR_SHANKER_J,36,49
1237,patents,Deepa G,INVENTOR,Deepa G,DEEPA_G,52,59
1237,patents,G06N3/04,IPC,G06N3/04,IPC03212,0,8
1237,patents,G06N3/08,IPC,G06N3/08,IPC03219,10,18
1237,patents,G06K9/62,IPC,G06K9/62,IPC03201,20,28
1237,patents,G10L15/16,IPC,G10L15/16,IPC03483,30,39
1237,patents,G06Q20/04,IPC,G06Q20/04,IPC03243,41,50
1237,patents,COMPUTER SCIENCE,FIELD,COMPUTER SCIENCE,COMPUTER_SCIENCE,0,16
1238,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1238,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1238,patents,Dayananda Sagar College of Engineering,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1238,patents,Rekha Jayaram,INVENTOR,Rekha Jayaram,REKHA_JAYARAM,0,13
1238,patents,Dr. R. Krishnan,INVENTOR,Dr. R. Krishnan,DR_R_KRISHNAN,16,31
1238,patents,G06F11/36,IPC,G06F11/36,IPC03044,0,9
1238,patents,G06F11/07,IPC,G06F11/07,IPC03034,24,33
1238,patents,G06F11/263,IPC,G06F11/263,IPC03041,35,45
1238,patents,G06F11/22,IPC,G06F11/22,IPC03039,47,56
1238,patents,COMPUTER SCIENCE,FIELD,COMPUTER SCIENCE,COMPUTER_SCIENCE,0,16
1239,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1239,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1239,patents,Dayananda Sagar College of Engineering,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1239,patents,Dr. Sharon Christa,INVENTOR,Dr. Sharon Christa,DR_SHARON_CHRISTA,0,18
1239,patents,Dr. Suma V,INVENTOR,Dr. Suma V,DR_SUMA_V,21,31
1239,patents,Dr. Asha S Manek,INVENTOR,Dr. Asha S Manek,DR_ASHA_S_MANEK,34,50
1239,patents,Vineeta,INVENTOR,Vineeta,VINEETA,53,60
1239,patents,Sarishma Dangi,INVENTOR,Sarishma Dangi,SARISHMA_DANGI,63,77
1239,patents,Dr Rashmi Nair,INVENTOR,Dr Rashmi Nair,DR_RASHMI_NAIR,80,94
1239,patents,G06Q30/02,IPC,G06Q30/02,IPC03257,12,21
1239,patents,A01G17/00,IPC,A01G17/00,IPC00042,23,32
1239,patents,G06N20/00,IPC,G06N20/00,IPC03207,34,43
1239,patents,G06Q20/38,IPC,G06Q20/38,IPC03253,45,54
1239,patents,COMPUTER SCIENCE,FIELD,COMPUTER SCIENCE,COMPUTER_SCIENCE,0,16
1240,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1240,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1240,patents,Dayananda Sagar College of Engineering,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1240,patents,Aprameya Bharadwaj K,INVENTOR,Aprameya Bharadwaj K,APRAMEYA_BHARADWAJ_K,0,20
1240,patents,C V Balaji,INVENTOR,C V Balaji,C_V_BALAJI,23,33
1240,patents,Anirudh G Galagali,INVENTOR,Anirudh G Galagali,ANIRUDH_G_GALAGALI,36,54
1240,patents,Rohan G,INVENTOR,Rohan G,ROHAN_G,57,64
1240,patents,Swathi B V,INVENTOR,Swathi B V,SWATHI_B_V,67,77
1240,patents,Dr. Sharon Christa,INVENTOR,Dr. Sharon Christa,DR_SHARON_CHRISTA,80,98
1240,patents,F21S8/08,IPC,F21S8/08,IPC02520,0,8
1240,patents,H05B47/19,IPC,H05B47/19,IPC04308,23,32
1240,patents,ELECTRICAL,FIELD,ELECTRICAL,ELECTRICAL,0,10
1241,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1241,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1241,patents,Dayananda Sagar College of Engineering,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1241,patents,Dr. Archudha A,INVENTOR,Dr. Archudha A,DR_ARCHUDHA_A,0,14
1241,patents,Ananya D Kulkarni,INVENTOR,Ananya D Kulkarni,ANANYA_D_KULKARNI,17,34
1241,patents,Reshma,INVENTOR,Reshma,RESHMA,41,47
1241,patents,Ensteih Silvia,INVENTOR,Ensteih Silvia,ENSTEIH_SILVIA,59,73
1241,patents,Prof . Deepahree Buchude,INVENTOR,Prof . Deepahree Buchude,PROF_DEEPAHREE_BUCHUDE,76,100
1241,patents,C02F1/00,IPC,C02F1/00,IPC01653,0,8
1241,patents,C02F103/00,IPC,C02F103/00,IPC01680,10,20
1241,patents,C02F101/32,IPC,C02F101/32,IPC01678,22,32
1241,patents,C02F1/28,IPC,C02F1/28,IPC01656,34,42
1241,patents,E02B15/04,IPC,E02B15/04,IPC02270,44,53
1241,patents,CHEMICAL,FIELD,CHEMICAL,CHEMICAL,0,8
376,patents,Indian Institute of Science Bangalore,ORG,Indian Institute of Science Bangalore,INDIAN_INSTITUTE_OF_SCIENCE_BANGALORE,,
376,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
376,patents,INDIAN INSTITUTE OF SCIENCE,APPLICANT,Indian Institute of Science,INDIAN_INSTITUTE_OF_SCIENCE,0,27
376,patents,Nithin Abraham,INVENTOR,Nithin Abraham,NITHIN_ABRAHAM,0,14
376,patents,Kausik Majumdar,INVENTOR,Kausik Majumdar,KAUSIK_MAJUMDAR,17,32
376,patents,C07K14/00,IPC,C07K14/00,IPC01842,12,21
376,patents,G01N33/68,IPC,G01N33/68,IPC02809,23,32
376,patents,A61K49/00,IPC,A61K49/00,IPC00668,34,43
376,patents,H05K1/16,IPC,H05K1/16,IPC04318,45,53
376,patents,ELECTRONICS,FIELD,ELECTRONICS,ELECTRONICS,0,11
1242,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1242,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1242,patents,Dayananda Sagar College of Engineering,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1242,patents,Dr.M.R.Kamesh,INVENTOR,Dr.M.R.Kamesh,DRMRKAMESH,0,13
1242,patents,Dr.R.Keshavamurthy,INVENTOR,Dr.R.Keshavamurthy,DRRKESHAVAMURTHY,16,34
1242,patents,Mr.GirishKumar .G.S,INVENTOR,Mr.GirishKumar .G.S,MRGIRISHKUMAR_GS,37,56
1242,patents,Madhavamurthy M,INVENTOR,Madhavamurthy M,MADHAVAMURTHY_M,59,74
1242,patents,Likith.S,INVENTOR,Likith.S,LIKITHS,77,85
1242,patents,Likith Yadav S,INVENTOR,Likith Yadav S,LIKITH_YADAV_S,88,102
1242,patents,Sudeep.S,INVENTOR,Sudeep.S,SUDEEPS,105,113
1242,patents,K.S Nanda Kishan,INVENTOR,K.S Nanda Kishan,KS_NANDA_KISHAN,116,132
1242,patents,C02F1/04,IPC,C02F1/04,IPC01654,0,8
1242,patents,F01N5/02,IPC,F01N5/02,IPC02376,10,18
1242,patents,B01D5/00,IPC,B01D5/00,IPC00938,20,28
1242,patents,B01D1/00,IPC,B01D1/00,IPC00920,30,38
1242,patents,F01K23/06,IPC,F01K23/06,IPC02364,40,49
1242,patents,CHEMICAL,FIELD,CHEMICAL,CHEMICAL,0,8
1243,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1243,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1243,patents,Dayananda Sagar College of Engineering,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1243,patents,Dr.V.R. SRINIVASAN,INVENTOR,Dr.V.R. SRINIVASAN,DRVR_SRINIVASAN,0,18
1243,patents,R. KESHAVAMURTHY,INVENTOR,R. Keshavamurthy,R_KESHAVAMURTHY,25,41
1243,patents,H04N1/00,IPC,H04N1/00,IPC04163,0,8
1243,patents,A61B6/00,IPC,A61B6/00,IPC00416,10,18
1243,patents,H04W64/00,IPC,H04W64/00,IPC04283,20,29
1243,patents,A61B6/03,IPC,A61B6/03,IPC00417,41,49
1243,patents,ELECTRONICS,FIELD,ELECTRONICS,ELECTRONICS,0,11
1244,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1244,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1244,patents,Dayananda Sagar College of Engineering,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1244,patents,Dr. Rashmi S,INVENTOR,Dr. Rashmi S,DR_RASHMI_S,0,12
1244,patents,G09B21/00,IPC,G09B21/00,IPC03431,11,20
1244,patents,A61H3/06,IPC,A61H3/06,IPC00514,22,30
1244,patents,G06T19/00,IPC,G06T19/00,IPC03293,32,41
1244,patents,G06F3/01,IPC,G06F3/01,IPC03125,43,51
1244,patents,PHYSICS,FIELD,PHYSICS,PHYSICS,0,7
1245,patents,Dayananda Sagar College of Engineering,ORG,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,,
1245,patents,Bengaluru,GPE,Bengaluru,BENGALURU,,
1245,patents,Dayananda Sagar College of Engineering,APPLICANT,Dayananda Sagar College of Engineering,DAYANANDA_SAGAR_COLLEGE_OF_ENGINEERING,0,38
1245,patents,Prof. Nanditha Krishna,INVENTOR,Prof. Nanditha Krishna,PROF_NANDITHA_KRISHNA,0,22
1245,patents,Dr Padma C R,INVENTOR,Dr Padma C R,DR_PADMA_C_R,25,37
1245,patents,Naveen T S,INVENTOR,Naveen T S,NAVEEN_T_S,46,56
1245,patents,Surabhi A S,INVENTOR,Surabhi A S,SURABHI_A_S,59,70
1245,patents,Aishwarya L Prabhu,INVENTOR,Aishwarya L Prabhu,AISHWARYA_L_PRABHU,73,91
