topic_id,total_docs,growth_percent,trend_score,Topic,Count,Name,Representation,Representative_Docs
6,64,-16.666666666666664,-69.31471805599452,6,64,6_hand_arm_movement_prosthetic,"['hand', 'arm', 'movement', 'prosthetic', 'exercise', 'yoga', 'user', 'posture', 'rehabilitation', 'control']","['design intuitive haptic prosthetic hand thedisable artificial arm come form generically classify electrical mechanical myoelectric arm prosthetic component mechanical prosthesis control user bodily motion hand electrical arm operate hand motor trigger micro switch relay mimic organic motion capability ahuman arm design seek improve user capacity carry routine chore quickly easily controller program identify different order send arduino microcontroller inside elbow palm link sensor base unique accelerometer bluetooth sensor datum order correspond movement raising lower hand opening close elbow sure command clear overlap microcontroller understand carry plan movement precisely confusion efficacy movement base motor activation ascertain test assess motor response correspond reaction time response time information related weight concern provide insightful information create prosthetic hand customize particular us user requirement method essentially possible precisely control customize movement prosthetic hand accord individual need set stage creation customize prosthetic solution ideal range function job', 'robotic hand exoskeleton system rehabilitation user hand method thereof abstract robotic hand exoskeleton system rehabilitation user hand method thereof present disclosure relate robotic hand exoskeleton system 100 facilitate rehabilitation user hand method 200 thereof system 100 include exoskeleton frame 102 configure mount user hand plurality finger mechanism 104a 104e connect frame 102 corresponding set drive unit 106 finger mechanism 104a 104e comprise multi joint linkage structure replicate natural finger articulation drive unit 106 operatively couple correspond finger mechanism 104a 104e allow independent finger movement muscle sense unit 120 provide detect muscle activation signal user hand generate correspond sense signal control unit 116 receive process sense signal actuate drive unit 106 accordance pre programmed user define rehabilitation routine perform intention drive finger movement', 'smart prosthetic hand physically disabled grow demand affordable intelligent assistive technology increase need effective upper limb prosthetic solution commercially available prosthetic hand remain inaccessible high cost mechanical complexity limited user interaction work present design implementation low cost smart prosthetic hand enable intuitive control voice command bluetooth base operation propose system employ arduino uno central control unit servo motor finger actuation bluetooth communication module wireless command execution embed implement control logic synchronized finger movement multiple grip pattern stable motor operation system validation initially perform proteus simulation verify circuit behavior control accuracy follow real time hardware implementation lcd module integrate provide visual feedback system status operation mode voice command integration achieve bluetooth base mobile application allow user control hand movement minimal physical effort experimental testing demonstrate reliable actuation responsive command execution smooth grip operation control condition developed prosthetic hand offer economical user friendly alternative high cost prosthetic device potential enhance accessibility independence quality life individual upper limb disability']"
1,110,-16.129032258064516,-75.81419944826479,1,110,1_patient_health_wearable_healthcare,"['patient', 'health', 'wearable', 'healthcare', 'sensor', 'datum', 'monitoring', 'care', 'medication', 'monitor']","['ai power medical diagnosis system machine learning algorithms sensor data medical diagnosis system machine learn algorithm sensor datum disclose system include plurality sensor collect datum patient data processor process datum machine learn algorithm analyze process datum prediction patient health status system include output interface display diagnosis recommend treatment testing user machine learn algorithm train large dataset label example allow learn pattern relationship input datum disease diagnosis system accurately diagnose disease condition reduce error improve patient outcome streamline diagnostic process minimize wait time reduce burden healthcare professional additionally system personalize individual patient base unique characteristic preference', 'wearable health monitoring early warning system wearable health monitoring early warning system whmews state art device design continuously monitor critical health metric provide early warning potential medical emergency equip advanced biosensor wearable device track parameter heart rate blood pressure blood glucose level oxygen saturation data process real time ai algorithm detect anomaly predict potential health issue system alert user healthcare provider abnormal reading connected mobile application enable timely medical intervention additionally whmews incorporate machine learning component adapt individual health pattern enhance accuracy prediction time facilitate early detection health problem device aim reduce hospital admission improve patient outcome low healthcare cost deliver significant societal benefit', 'intelligent therapy monitoring system personalized diabetic care abstract invention title intelligent therapy monitoring system personalized diabetic care present invention introduce intelligent healthcare system design revolutionize diabetic therapy management real time monitoring personalized intervention utilize advanced iot ai technology system integrate wearable sensor mobile application cloud base platform collect analyze interpret patient health datum wearable sensor continuously monitor critical parameter glucose level heart rate physical activity transmit datum seamlessly cloud ai algorithm analyze metric conjunction historical datum generate personalize insight actionable recommendation mobile application deliver real time feedback patient provide alert reminder visual progress report simultaneously healthcare provider access comprehensive dashboard adjust therapy dynamically base system recommendation combine continuous datum collection predictive analytic personalize feedback invention ensure enhance therapy adherence reduce risk complication improve overall patient outcome set new standard diabetic care']"
2,96,-16.666666666666664,-76.07246985779726,2,96,2_crop_soil_agricultural_plant,"['crop', 'soil', 'agricultural', 'plant', 'farmer', 'seed', 'agriculture', 'sensor', 'system', 'farming']","['system method precision agriculture iot base soil water quality analysis crop fertilization recommendation present invention relate internet thing iot base precision agriculture system integrated monitoring adaptive management soil irrigation water quality system comprise distribute sense architecture configure measure soil parameter include moisture ph nutrient content temperature irrigation water parameter include ph turbidity electrical conductivity dissolve ionic concentration sensor datum acquire iot enable embed controller base esp32 platform process hybrid edge cloud analytic framework system introduce soil water interaction index swii compute edge intelligent node evaluate compatibility soil chemistry irrigation water composition base interaction index crop type growth stage information adaptive fertigation optimization engine generate real time recommendation irrigation scheduling fertilizer composition nutrient dosage invention enable integrate soil water compatibility assessment improve fertilizer efficiency reduce nutrient loss support scalable sustainable precision agriculture', 'system agricultural crop health monitoring management method thereof abstract system agricultural crop health monitoring management method thereof present invention relate system 100 agricultural crop health monitoring management system comprise video capture module 102 acquire high resolution field imagery sensor assembly 104 include capacitive soil moisture sensor 106 temperature sensor 108 npk sensor 110 measure critical soil parameter image preprocessing module 112 enhance image quality analysis convolutional neural network cnn module 114 classify crop detect anomaly large language model llm module 116 process classified datum retrieve contextual agricultural knowledge structured database pdf generate analytical insight crop health disease nutrient deficiency user interface module 120 facilitate real time farmer interaction data management module 122 store analyze datum historical tracking decision making system 100 enable precision agriculture provide actionable recommendation improved farm management sustainability', 'ai iot integrated precision farming system real time crop monitoring yield enhancement present invention disclose iot enable precision farming system integrate machine learning base prediction model optimize crop growth yield system employ network iot sensor deploy agricultural field continuously capture real time parameter soil moisture temperature humidity ph nutrient concentration weather condition collect datum transmit cloud base processing unit random forest regression model combine long short term memory lstm neural network perform multi variable analysis crop growth prediction disease detection yield estimation adaptive genetic algorithm aga apply optimize irrigation scheduling fertilizer dosage resource allocation base dynamic field condition system employ fuzzy logic controller precision decision making uncertainty actionable insight deliver farmer user friendly mobile web base dashboard enable data drive decision make sustainable resource utilization yield maximization invention integrate iot sense supervised learning evolutionary optimization fuzzy decision support overcome limitation traditional farming practice establish scalable model sustainable precision agriculture']"
9,41,-22.22222222222222,-82.52382370454018,9,41,9_charge_battery_electric_charging,"['charge', 'battery', 'electric', 'charging', 'vehicle', 'ev', 'power', 'energy', 'grid', 'cell']","['solar powered charge technology electric vehicle long distance travel petrol vehicle prefer electric vehicle ev battery ev necessary charge idea build solar powered charge station like petrol bunk ev travel long distance charge continue traveling charge station build charge battery efficiently user friendly charge status operation monitor help graphical user interface type station instal 10 km distance new era emerge electric vehicle power battery charge long distance ride type station sepic converter charge battery help maximum power point tracking mppt algorithm depend control pulse send charge speed varied', 'smart charger ev battery smart ev charger revolutionize charge landscape electric vehicle battery leverage advanced technology charger optimize charge parameter enhance user convenience remote monitoring control enable vehicle grid functionality prioritize safety charge system simultaneously charge battery electric vehicles charging incude converter controller sensor unit monitoring control operation propose smart charger take account factor battery temperature state charge charge infrastructure capacity determine optimal charging rate present invention provide overview design performance analysis smart charger ev battery objective invention develop efficient reliable smart charger control monitor process charge discharge operation', 'stage constant current charging technique lithium ion battery lithium ion battery play vital role supply electricity charge electric vehicle battery deceptive exhibit change usage battery look fully charge old new need replace battery life measure number charge discharge cycle battery sensitive overcharge deep discharging temperature essential use optimal charging pattern charge battery safe multistage stage constant current pattern consider charge li ion battery give well result stage stage optimal stage constant current charging pattern estimate battery parameter obtain high pulse power characterization hppc test propose method charge battery 100 capacity compare conventional constant current constant voltage cccv charge pattern take 15 charge time 0.6 high charge efficiency']"
24,23,-28.57142857142857,-89.58554902654713,24,23,24_composite_coating_layer_preparation,"['composite', 'coating', 'layer', 'preparation', 'fiber', 'material', 'fibre', 'glass', 'structure', 'foam']","['coat composite materials bio medical implants title coating composite materials bio medical implants method coating composite materials bio medical implants base material say coating composite material comprise laser surface alloying method coating composite material comprise formation buttress layer 222 minimal percentage composite material large percentage base material minimal percentage range laser surface alloying method comprise coat composite material large percentage composite material follow formation buttress layer large percentage comprise single value vary layer coating composite material take place gel coating method implant comprise base layer buttress layer coating layer buttress layer comprise minimal percentage composite material large percentage base material coating layer comprise large percentage composite material', 'composite coating comprise fiber particle reinforced polyimide polyetherimide matrix improved corrosion resistance methods thereof present disclosure provide composite coating formulation comprise short carbon fiber carbon nanotube polyaniline coat ceria particle combination thereof reinforce filler disperse polyamic acid matrix composite coating formulation cure provide composite coating comprise reinforcing filler(s disperse polyimide polyetherimide matrix composite coating present disclosure improve corrosion resistance improve mechanical strength compare polyimide polyetherimide coating reinforcing filler present disclosure provide method prepare coating formulation method obtain composite coating substrate comprise composite coating', 'glass fibre reinforced composite structure method preparation automobile application abstract glass fibre reinforced composite structure method preparation automobile application present disclosure provide glass fiber reinforce composite structure design resist high velocity impact comprise 80%wt bamboo stick 10%wt thermosetting polymer hardener 10%wt glass fiber method involve cut bamboo stick glass fiber sheet predetermine dimension prepare thermosetting polymer hardener mixture clean bamboo stick scrap waste polymer waxing apply polymer mixture form layer composite glass fiber sheet layer composite follow additional polymer application create second layer composite composite structure undergo vacuum bagging predetermine time dry second predetermine time process ensure enhance impact resistance result composite structure']"
22,23,-28.57142857142857,-89.58554902654713,22,23,22_peptide_sequence_protein_seq,"['peptide', 'sequence', 'protein', 'seq', 'composition', 'disclosure', 'amino', 'id', 'polypeptide', 'recombinant']","['hydrogen bond surrogate hbs)-helicomimic bind dsdna sequence recognize erg transcription factor present disclosure provide synthetic peptide contain 12 15 amino acid hydrogen bond surrogate amino acid facilitate stable alpha helical configuration peptide peptide present disclosure bind double stranded ds dna sequence recognize bind erg transcription factor nanomolar affinity present disclosure provide conjugate comprise peptide moiety moiety link terminus peptide present disclosure provide pharmaceutical composition comprise peptide conjugate describe', 'peptide sequence combination composition application thereof present disclosure relate sequence comprise peptide have sequence set forth seq id tag have sequence set forth seq id seq id attach seq id no:1 terminus present disclosure relate method disperse prevent formation microbial biofilm include mature microbial biofilm disclosure relate combination comprise peptide have sequence set forth seq id antibiotic macrophage composition comprise peptide have sequence set forth seq id antibiotic macrophage combination composition provide improved dispersion degradation microbial biofilm include mature microbial biofilm', 'synthetic helix hairpin peptides inhibit sars associated coronavirus composition thereof present invention provide synthetic thermostable helix hairpin peptide inhibit severe acute respiratory syndrome coronavirus sars cov-2 synthetic thermostable helix hairpin peptide comprise amino acid sequence select group consist seq id no synthetic peptide truncated peptide 18 amino acid residue terminus peptide have amino acid sequence seq id synthetic peptide comprise amino acid change peptide have amino acid sequence seq id amino acid residue(s position select group consist 10 20 21 22 35 canonical noncanonical amino acid residue(s class peptide inhibit virus dual mechanism target ace2 bind interface rbd ii dimerization spike protein']"
15,30,-28.57142857142857,-97.17706804749015,15,30,15_blockchain_datum_secure_information,"['blockchain', 'datum', 'secure', 'information', 'peer', 'transaction', 'system', 'data', 'contract', 'smart']","['block chain base secure data management system internet thing iot devices blockchain base system design internet thing iot ecosystem aim revolutionize secure datum management storage transmission multitude interconnect device recognize diverse requirement iot system offer optimize data handling advanced encryption dynamic consensus mechanism seamless interoperability varied device furthermore smart contract integration advanced cryptographic safeguard user centric control efficient chain storage solution incorporate invention set foundation future iot operate transparent secure efficient framework ensure datum integrity user privacy', 'intelligent approach classify rpl base attack iot smart vehicle communication integrate blockchain network incorporate intelligent transport vehicle blockchain enable system itvbes enhance efficacy transport service blockchain base primary key pk management solution automotive network suggest article increase message sender identity legitimacy pks generate validate blockchain suggest vehicle vehicle v2v secure communication protocol unsupervised analysis aberrant datum secure vehicular communication deep learning approach inherent characteristic blockchain suggest protocol secure impervious assault basic itvbes communication protocol accord experimental finding abnormality detect help suggest gated recurrent unit gru evidence suggest method total latency suitable itvbes communication come 1.25 ms delay add retrieve pks blockchain ledger non blockchain blockchain contexts propose itvbes outperform state art evidence experiment public datum source ton iot accuracy propose itvbes nearly 99 dataset', 'blockchain base secure transportation system sustainable smart cities transportation service provide truck train plane vessel mode transportation involve contract party transport cargo traditional approach track transportation loaded cargo involve inefficient process inaccurate data collection complex system specification present application include system method manage distribute ledger main example document cover transportation transportation management solution applicable supply chain system function method system involve thing improve digital datum flow decentralize control create single source truth transactional information technological advance system method describe consider closed platform limit main example transportation management system blockchain relate approach supply chain function preface example system receive tracking update create tracking device tracking update consist geolocation information indicate current geographic location tracking device system identify smart contract blockchain contain executable logic configure calculate tracking metric system use executable logic determine track metric response receive tracking update system add data block blockchain data block include track metric geolocation information system synchronize blockchain multiple blockchain store blockchain database']"
10,41,-26.666666666666668,-99.02858844544822,10,41,10_uav_aerial_drone_autonomous,"['uav', 'aerial', 'drone', 'autonomous', 'unmanned', 'vehicle', 'drag', 'flight', 'control', 'propeller']","['unmanned aerial vehicle uav real time supervision abstract unmanned aerial vehicle uav real time supervision present disclosure envisage unmanned aerial vehicle uav 100 real time supervision uav 100 comprise fuselage 102 form expanded polypropylene epp foam wing 202 connect fuselage have optimize aspect ratio propulsion system connect say fuselage communication system configure communicate encrypt datum say uav control station uav include radar cross section rcs value 0.01 square meter', 'autonomous uav system enhanced human target detection acquisition method thereof abstract autonomous uav system enhanced human target detection acquisition method thereof autonomous unmanned aerial vehicle uav human target detection acquisition uav platform equip infrared ir night vision camera raspberry pi base processing module enable autonomous navigation target tracking real time video streaming system leverage deep learning human detection yolo cnn model utilize pose estimation target tracking algorithm like mediapipe deepsort remote central computing station offload compute intensive task secure communication interface ensure low latency datum transmission uav station closed loop architecture enable real time flight control target tracking threat response mechanism minimal human intervention uav system capable provide accurate tracking prediction automate engagement application require autonomous human target detection', 'drone aid bio inspire ground robots synergistic approach mobile robotics disclose invention relate synergistic robotic system integrate aerial drone bio inspire ground robot achieve enhanced task execution coordinated operation system comprise unmanned aerial vehicle uav configure transport deploy provide situational awareness ground robot model animal locomotion strategy include serpentine tortoise like hopping multi legged motion uav contribute rapid aerial mapping global navigation support communication relay ground robot perform localized interaction confine cluttered terrain challenge environment uav direct observe relocate ground robot accordance mission requirement thank cooperative control system permit dynamic task allocation aerial ground unit accuracy resilience task execution improve sensor fusion ground robot local perception drone aerial perspective addition allow cooperative task sharing heterogeneous robotic unit open new application agriculture search rescue environmental monitoring defence architecture offer significant advantage overcome mobility limitation aerial ground platform independently']"
11,40,-33.33333333333333,-122.96264847046453,11,40,11_waste_bin_dustbin_air,"['waste', 'bin', 'dustbin', 'air', 'clean', 'cleaning', 'collection', 'segregation', 'unit', 'management']","['smart waste management system iot ai smart waste management system swms leverage iot ai technology optimize urban waste collection management system use iot enable smart bin equip sensor monitor waste level type bin condition real time datum sensor transmit central cloud base platform ai algorithm analyze information optimize collection route predict fill time identify trend waste generation swms incorporate mobile application notifie resident collection schedule provide feedback recycle effort ensure timely waste collection reduce fuel consumption waste truck improve recycling rate swms aim enhance urban cleanliness operational efficiency innovative solution promote sustainable waste management practice reduce environmental footprint waste collection process foster great community engagement recycling waste reduction initiative', 'waste management system waste bin place location home office retail store public area dispose waste waste bin fix empty periodically accord general bin usage level usually weekly daily bin area vary amount depend bin position collection area special event factor result frequency collection usually sub optimal frequency consider waste individual bin result low bin utilization waste generation inefficient management waste collection bin propose system monitor waste level garbage container connect ultrasonic sensor arduino uno board send metric waste level user smart container design purpose monitor real time mobile application waste exceed certain threshold notification alert send dustbin wirelessly connect form mesh network zigbee base transceiver facilitate transfer waste present dustbin near garbage collection truck help find short route reach place collect waste bin', 'sensor base smart dustbin automated dry wet waste segregation innovative smart dustbin represent technological breakthrough waste management converge sensor technology automation control system embed system power system address critical challenge waste segregation urban environment dustbin employ real time datum collection moisture touch sensor enable efficient sorting wet dry waste automation control system drive sophisticated algorithm orchestrate motorized mechanism segregate waste dedicated compartment sensor enhance user interaction facilitate hand free operation play vital role promote convenience hygiene integration embed system architecture ensure seamless fusion sensor motor power system engineering address energy requirement sustained operation interdisciplinary innovation demand expertise sensor technology microcontroller programming automation control system embed system design power system engineering seamlessly combine element smart dustbin offer comprehensive solution sustainable waste management contribute clean green urban environment smart dustbin innovative design seamlessly segregate dry wet waste dedicated compartment single space save unit eliminate need separate bin optimize space utilization promote eco friendly waste management user conveniently deposit type waste automated system ensure precise sorting contribute organized space efficient waste management solution suitable domestic commercial setting']"
23,23,-42.857142857142854,-134.37832353982068,23,23,23_electrode_cathode_electrolyte_battery,"['electrode', 'cathode', 'electrolyte', 'battery', 'material', 'electrochemical', 'ion', 'anode', 'oxide', 'present']","['cathode sodium ion supercapacitor process preparation abstract cathode sodium ion supercapacitor process preparation present disclosure relate cathode composition process preparation cathode composition present disclosure relate cathode prepare cathode composition cathode composition coat electrode improve electrochemical property cathode cathode high specific capacitance current carrying capacity stability cv cycle energy density power density cathode present disclosure sodium ion super capacitor process preparation cathode composition cathode simple environment friendly economical', 'electrode material sodium ion battery process prepare abstract electrode material sodium ion battery process prepare present invention relate electrode material na ion battery particularly present invention relate electrode material mainly comprise tungstate present invention relate method preparation say electrode material electrode material exhibit excellent electrochemical performance anode na ion battery low work potential good cycling stability', 'molybdenum base alluaudite framework electrode sodium ion battery method preparation thereof present invention relate electrode battery application specifically present invention relate electrode comprise molybdenum base alluaudite framework material sodium ion battery process preparation electrode electrode comprise molybdenum base alluaudite framework material show excellent electrochemical performance anode sodium ion battery low work potential']"
17,27,-42.857142857142854,-141.25015140018553,17,27,17_semiconductor_layer_memristor_substrate,"['semiconductor', 'layer', 'memristor', 'substrate', 'thin', 'device', 'memory', 'neuromorphic', 'material', 'dimensional']","['chromium nitride thin films silicon exhibit metal insulator transition carrier polarity switch abstract chromium nitride thin films silicon exhibit metal insulator transition carrier polarity switch 10 15 present disclosure relate field correlate electronic material thin film device particularly present disclosure relate nitrogen deficient chromium nitride crn thin film structure deposit silicon substrate exhibit reversible metal insulator transition mit room temperature present disclosure relate method prepare thin film structure electronic device incorporate disclose thin film structure provide intrinsic carrier polarity switch chemical doping enable simplified device architecture improved scalability present disclosure applicable thermally gate switch adaptive selector device neuromorphic compute element temperature dependent electronic sense system', 'layered semiconductor method dope layered semiconductor layered semiconductor method dope layered semiconductor present disclosure provide layered semiconductor method dope layered semiconductor comprise semiconductor layer metal contact layer insulate layer place proximity semiconductor layer uv light source irradiate insulate layer uv exposure photoexcite electron release insulate layer inject semiconductor layer optically induced charge transfer modulate carrier concentration semiconductor effectively dope result electrical characteristic junction semiconductor metal layer current flow schottky barrier height dynamically tune process enable nonvolatile spatially selective doping chemical treatment high temperature process invention offer reconfigurable energy efficient approach enhance device performance 2d semiconductor electronic include transistor optoelectronic component figure', 'dimensional 2d photodetector method form thereof abstract dimensional 2d photodetector method form thereof present disclosure disclose dimensional 2d photodetector pd method form pd pd comprise substrate insulate layer deposit substrate method comprise field generate layer deposit insulate layer charge transport layer deposit field generating layer furthermore pd comprise charge transport layer deposit field generate layer second insulate layer deposit charge transport layer lastly pd comprise gate electrode form second insulate layer gate electrode form substrate supply gate control voltage source drain electrode form establish edge contact charge transport layer field generate layer vander waals distance charge transport layer enhance dissociation transfer charge carrier fig 1a']"
12,40,-40.0,-147.55517816455745,12,40,12_power_energy_consumption_panel,"['power', 'energy', 'consumption', 'panel', 'solar', 'meter', 'iot', 'system', 'monitoring', 'sensor']","['residential power quality management system arduino invention disclose power quality management system main advantage system ensure demand residential power consumption meet power quality issue detect real time power quality monitor find abnormal power compensation offer loss power quality issue reduce residential power quality management system comprise module power datum collection centre power quality monitoring module power quality compensation module electromagnetic relay module alarm similar device power datum collection unit collect power consumption detail device update power quality monitoring unit device compare real time datum standard value power quality compensation module identify power quality issue direct relay cut supply grid supply load give inverter alarm unit help customer identify power quality issue turn unwanted load carry power quality issue manage reduce power failure condition', 'smart power consumption meter ac dc conversion power consumption meter present innovation crucial tool identify pattern energy usage locate area energy conserve provide date information electricity consumption optimize energy utilization power consumption meter essential instrument promote sustainable energy habit enable user effectively monitor reduce electricity consumption include ability track factor voltage current power factor energy consumption pre set time period ac dc conversion key advantage identify trend power consumption determine high low consumption day quick precise measurement estimating cost base consumption rate real time energy monitoring calculate total power consume period', 'ai driven energy consumption forecasting iot enable smart prepaid meter present invention disclose ai drive energy consumption forecasting system integrate iot enable smart prepay meter intelligent monitoring prediction management electricity usage system continuously gather real time energy consumption datum smart sensor energy meter communication module connect cloud infrastructure microcontroller base device collect information undergoe preprocessing feature extraction analysis artificial intelligence machine learning model identify consumption pattern forecast future energy demand accurately propose system support prepay balance monitoring automate alert load management remote communication wireless technology combine iot infrastructure ai base forecasting invention improve energy planning reduce unnecessary power wastage enhance grid reliability support sustainable energy utilization forecasting mechanism assist consumer utility provider make informed operational decision efficient reliable electricity consumption management application system enable adaptive forecasting continuously change operational energy condition']"
19,24,-50.0,-158.9026915173973,19,24,19_sample_blood_kit_absorbance,"['sample', 'blood', 'kit', 'absorbance', 'biomarker', 'haemoglobin', 'signature', 'rapid', 'detect', 'raman']","['diagnostic home kit detect midkine level blood diagnostic home kit detect midkine level blood abstract present disclosure teach diagnostic home kit detect midkine level blood sample kit include analyte receiver receive blood sample kit include cantilever biosensor coat piezoelectric material immobilize anaplastic lymphoma kinase alk receptor configure attach midkine blood sample cantilever deflect midkine bind alk receptor deflection capture piezoelectric material transduce signal correspond attach midkine furthermore kit include amplifier receive amplify transduce signal kit include signal processor process amplify signal determine level midkine received blood sample additionally kit include output display unit display midkine level blood sample', 'methods determine presence sickle haemoglobin device kits thereof present disclosure provide method determine optical absorbance blood sample method identify presence absence sickle haemoglobin blood sample kit device thereof present method comprise measure absorbance blood sample deoxygenated condition 420 440 nm measure second absorbance blood sample deoxygenated condition 541 570 nm ratio second absorbance absorbance difference absorbance second absorbance calculate employ identify presence absence sickle haemoglobin determine sickle haemoglobin method kit device present disclosure simple low cost provide rapid way identify presence absence sickle haemoglobin blood sample point care setting figure 3a', 'methods obtain optical absorbance blood sample kits device thereof methods obtain optical absorbance blood sample kits device thereof abstract present disclosure relate method obtain optical absorbance blood sample kit device thereof method involve determine absorbance blood sample wavelength 400 430 nm 525 560 nm presence detergent inventor present disclosure find difference absorbance wavelength employ determine haemoglobin improved accuracy 10 figure']"
8,41,-50.0,-185.6786033352154,8,41,8_concrete_strength_ash_soil,"['concrete', 'strength', 'ash', 'soil', 'material', 'geopolymer', 'geocell', 'cement', 'aggregate', 'sustainable']","['sustainable concrete composition incorporating shredded plastic coarse aggregate fly ash silica fume cementitious replacements concrete composite material compose aggregate bind cementitious paste widely construction increase generation non biodegradable plastic waste pose significant environmental challenge include toxic emission incineration sustainable approach mitigate issue involve incorporate plastic waste partial replacement coarse fine aggregate concrete inclusion plastic reduce workability mix necessitating improvement physical mechanical property achieve partially replace cement supplementary cementitious material fly ash ground granulate blast furnace slag ggbs lime metakaolin silica fume fly ash silica fume rich silicon dioxide exhibit pozzolanic behavior actively participate hydration process form additional calcium silicate hydrate gel enhance microstructure significantly improve strength characteristic concrete', 'innovative high strength concrete utilize copper slag fly ash artificial intelligence base optimization invention relate development innovative high strength eco friendly concrete integrate copper slag partial replacement fine aggregate fly ash supplementary cementitious material formulation reduce dependence natural resource minimize industrial waste disposal issue lower environmental footprint associate conventional concrete experimental trial conduct vary replacement level copper slag fly ash evaluate mechanical performance durability characteristic workability propose concrete mix demonstrate significant improvement compressive tensile flexural strength maintain resistance chloride penetration sulfate attack shrinkage enhance predictability optimize mix design artificial intelligence technique include machine learning algorithm employ model accurately predict strength durability index input parameter mix proportion cure age enable efficient performance forecasting combined use industrial product ai drive optimization ensure sustainable construction reduce material cost offer scalable pathway industry adoption invention establish dual benefit environmental sustainability high structural performance support data drive decision making mix design', 'eco friendly concrete composition utilize tamarind seed powder partial cement replacement improved strength durability present invention relate sustainable concrete composition utilize tamarind seed powder partial replacement cement concrete tamarind seed agro industrial waste generate large quantity food processing industry process fine powder supplementary cementitious material prefer embodiment tamarind seed powder replace weight cement provide optimize balance mechanical strength workability durability environmental sustainability tamarind seed powder contain natural polysaccharide silica trace carbonaceous compound contribute micro fill action improve particle packing cement matrix invention enhance compressive strength split tensile strength flexural performance water resistance crack resistance compare conventional concrete invention provide control methodology involve dry roasting grind sieving proportionate blending tamarind seed powder cement develop concrete exhibit reduce permeability improve long term strength low heat hydration reduce carbon footprint cement saving invention promote sustainable construction utilization agricultural waste reduced dependence portland cement composition suitable pavement residential building precast block paver retain wall general structural application']"
25,22,-62.5,-193.19015333489475,25,22,25_hydrogel_implant_polymer_tissue,"['hydrogel', 'implant', 'polymer', 'tissue', 'suture', 'material', 'composition', 'composite', 'theobromine', 'property']","['4d printed hydrogel method preparation implementation thereof abstract 4d printed hydrogel method preparation implementation thereof present disclosure provide single component hydrogel comprise photo crosslinke polymer matrix have anisotropic photo crosslinke density matrix comprise layer component obtain composition comprise functionalize photo crosslinke polymer photo initiator secondary polymer secondary polymer physically entangle functionalize photo crosslinke polymer photo crosslinke polymer matrix present disclosure provide dual component hydrogel comprise layer component obtain composition layer second component obtain second composition single dual component hydrogel exhibit bidirectional shape morph property present disclosure provide kit method prepare single dual component hydrogel', 'printable conduct ink composition dimensional hydrogel implementation thereof abstract printable conduct ink composition threedimensional hydrogel implementation thereof present disclosure provide printable conduct ink composition comprise conduct polymer acryl monomer crosslinker photoinitiator photoabsorber conducting polymer select poly(3,4- ethylenedioxythiophene polystyrene sulfonate pedot pss polyaniline polypyrrole polythiophene mixture thereof present disclosure provide process prepare printable conduct ink composition disclose 10 furthermore present disclosure provide hydrogel comprise plurality layer printable conduct ink composition disclose present disclosure provide process prepare dimensional hydrogel disclose additionally present disclosure provide bioink composition present disclosure provide kit produce dimensional hydrogel 15 disclose kit comprise printable conduct ink composition bioink composition disclose 47', 'conduct hydrogel composite method preparation implementation thereof abstract conduct hydrogel composite method preparation implementation thereof present disclosure provide conduct hydrogel composite comprising hydrogel matrix comprise photo crosslinker acrylamide compound biopolymer conduct polymer link hydrogel matrix conducting polymer comprise pyrrole polypyrrole process preparation thereof present disclosure disclose ink composition form conduct hydrogel composite process prepare ink composition biosensor']"
5,66,-46.15384615384615,-193.36868040121962,5,66,5_fluid_heat_fuel_engine,"['fluid', 'heat', 'fuel', 'engine', 'temperature', 'air', 'cool', 'cylinder', 'chamber', 'combustion']","['supercritical carbon dioxide base waste heat recovery cycle energy recovery system high temperature heat exchang 18 transfer heat hot exhaust gas partially heated fluid generate high temperature fluid describe fluid expander 22 expand high temperature fluid expand fluid high temperature recuperator 24 transfer heat expand fluid partially hot fluid generate low temperature fluid partially hot fluid gain heat form partially heated fluid combine low temperature fluid include low temperature fluid second low temperature fluid pass low temperature recuperator 28 recover heat generate warm fluid warm fluid cool compress generate high pressure low temperature fluid split high pressure low temperature fluid second high pressure low temperature fluid low temperature recuperator 28 transfer heat combine low temperature fluid high pressure low temperature fluid generate partially hot fluid split partially hot fluid second partially hot fluid', 'supercritical carbon dioxide base waste heat recovery cycle stable energy recovery system disclose energy recovery system include flow splitter split fluid low temperature fluid second low temperature fluid include heat exchanger transfer heat waste heat source low temperature fluid generate high temperature fluid high temperature fluid expander expand high temperature fluid generate expand fluid high temperature recuperator transfer heat expand fluid second low temperature fluid produce second high temperature fluid low temperature fluid expander expand second high temperature fluid generate second expand fluid low temperature recuperator utilize recover heat second expand fluid generate fluid split flow splitter second low temperature fluid method operate energy recovery system provide', 'compact heat engines waste heat recovery compact energy recovery system describe energy recovery system include heat exchanger transfer heat waste heat source pre heated high temperature compress fluid generate high temperature fluid partially cool waste heat stream high temperature fluid expander expand high temperature fluid generate high temperature expand fluid multi stream heat exchanger simultaneously transfer heat high temperature expand fluid partially cool waste heat stream low temperature high pressure fluid generate low temperature waste heat stream low temperature expand fluid high temperature compress fluid low temperature expand fluid subsequently cool heat exchanger compress pressure raise system produce low temperature high pressure fluid low temperature high pressure fluid feed multi- stream heat exchanger complete cycle method operate compact energy recovery system describe']"
